ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
1952,0,0,128,600574848,128,-349.5,0,7.046414375,0,-31,77.68144989,3142.400146,7.046469212,7.051957607,0,2725.174561,480.0307312,0,0,2515.160889,2829.181152,0,128,5503.647461,3244,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12740,0,0,0,12736,12744,0.0078336,32,0,976,19536,4135936,22848,2560,128,0,0,6512,14604,0,16,153598080,56176,14756,6064,179.0000916,127.9223633,37184,12049163.89,12524,256,3244,21760,21760,704,20,5.48683E+14,2.34881E+11,0,98432,9792,0,1382.400024,5.48683E+14,0,0,8064,127.7305603,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,0,12692,-1408,2176,0,7.628911495,384,59900,0,2560,89600,8700
1956,0,0,128,600574848,128,-349.5,0,7.046414375,0,-31,77.68144989,3142.400146,7.046469212,7.051957607,0,2725.174561,480.0307312,0,0,2515.160889,2829.181152,0,128,5503.647461,3248,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12604,0,0,0,12736,12836,0.0078336,32,0,976,37552,4161536,38336,2706,128,0,0,6520,14304,0,20,153598080,78544,6372,6064,179.0000916,38.3216629,72944,12049163.89,12400,256,3248,22400,22400,1788,16,5.48683E+14,2.34881E+11,0,34048,6988.800293,0,5529.600098,5.48683E+14,0,0,8064,127.7305603,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,0,12692,-1408,2304,0,20.54298401,384,59872,0,2560,89600,8700
1956,32,0,128,600574848,128,-349.5,0,7.046414375,0,-31,77.68144989,3142.400146,7.046469212,7.051957607,0,2725.174561,480.0307312,0,0,2515.160889,2829.181152,0,128,5503.647461,3248,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12604,0,0,0,12736,12836,0.0078336,32,0,976,37552,4161536,38336,3306,128,0,0,6520,14604,0,8,153598080,85632,3720,6064,179.0000916,38.3216629,72944,12049163.89,12400,256,3248,22400,22400,1788,16,5.48683E+14,2.34881E+11,0,13056,6988.800293,0,5529.600098,5.48683E+14,0,0,8064,127.7071228,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,0,12692,-1408,2304,0,20.54298401,384,59872,0,2560,89600,8700
1956,32,0,128,600574848,128,-349.5,0,7.046414375,0,-31,2.812280893,3084.800049,7.051959038,7.051957607,0,2725.174561,480.0307312,0,0,2515.160889,2829.181152,0,128,5503.647461,3252,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12556,0,0,0,12736,12712,0.0078336,32,0,976,41056,4179968,40336,3336,128,0,0,6520,14444,0,8,153598080,85984,3772,6068,179.0000916,38.3216629,74544,12049163.89,12416,256,3248,22400,22400,4704,24,5.48683E+14,2.34881E+11,0,13312,6988.800293,0,5529.600098,5.48683E+14,0,0,8064,127.7071228,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1344,2240,0,23.20314217,384,59536,0,2560,89600,8700
1956,40,0,128,600574848,128,-349.5,0,7.051957607,0,-31,2.812280893,3084.800049,7.051959038,7.052157402,0,2725.174561,480.0307312,0,0,2515.160889,2829.181152,0,128,5503.647461,3252,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12556,0,0,0,12720,12712,0.0078336,32,0,976,41056,4179968,40336,3284,128,0,0,6520,14676,0,8,153598080,85360,4260,6068,179.0000916,38.3216629,74544,12049163.89,12416,256,3248,22400,22400,4704,24,5.48683E+14,2.34881E+11,0,17280,6988.800293,0,5529.600098,5.48683E+14,0,0,8064,127.5743103,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1344,2240,0,23.20314217,384,59536,0,2560,89600,8716
1960,40,0,128,600574848,128,-349.5,0,7.051957607,0,-31,2.812280893,3084.800049,7.051959038,7.052157402,0,2725.174561,480.0307312,0,0,2515.160889,2829.181152,0,128,5503.647461,3256,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12556,0,0,0,12720,12744,0.0078336,32,0,976,41056,4178944,40272,3304,128,0,0,6520,14816,0,8,153598080,85600,4348,6068,179.0000916,15.82681561,72056,12049163.89,12452,256,3248,22400,22400,8264,0,5.48683E+14,2.34881E+11,0,18048,6988.800293,0,5529.600098,5.48683E+14,0,0,8064,127.5743103,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1184,2368,0,22.71095467,384,59204,0,2560,89600,8716
1960,44,0,128,600574848,128,-349.5,0,7.051957607,0,-31,2.812280893,3084.800049,7.051959038,7.052157402,0,2735.175049,480.0307312,0,0,2523.161621,2667.170654,-16.00102425,128,4735.696777,3256,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12556,0,0,0,12720,12744,0.0078336,32,0,976,41056,4178944,40272,3304,128,0,0,6552,14728,0,8,153598080,85616,4560,6068,179.0000916,15.82681561,72056,12049163.89,12452,256,3248,22400,22400,8264,0,5.48683E+14,2.34881E+11,0,19712,6988.800293,0,5529.600098,5.48683E+14,0,0,8064,127.8360291,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1184,2368,0,22.71095467,384,59204,0,2560,89600,8716
1960,44,0,128,600574848,128,-349.5,0,7.051957607,0,-31,2.812280893,3084.800049,7.051959038,7.052157402,0,2735.175049,480.0307312,0,0,2523.161621,2667.170654,-16.00102425,128,4735.696777,3256,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12680,0,0,0,12720,12736,0.0078336,32,0,976,41200,4183040,40704,3322,128,0,0,6560,14852,0,8,153598080,85824,4620,6068,179.0000916,15.82681561,72168,12049163.89,12452,256,3248,22400,22400,11500,0,5.48683E+14,2.34881E+11,0,20224,6988.800293,0,5529.600098,5.48683E+14,0,0,8064,127.8360291,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1216,2304,0,22.31642151,384,58876,0,2560,89600,8716
1960,28,0,128,600574848,128,-349.5,0,7.051957607,0,-31,2.812280893,3084.800049,7.051959038,7.052157402,0,2735.175049,480.0307312,0,0,2523.161621,2667.170654,-16.00102425,128,4735.696777,3256,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12680,0,0,0,12720,12736,0.0078336,32,0,976,41200,4183040,40704,3384,128,0,0,6584,14852,0,8,153582720,86560,4452,6068,179.0000916,15.82681561,72168,12049163.89,12452,256,3248,22400,22400,11500,0,5.48683E+14,2.34881E+11,0,18688,6988.800293,0,5529.600098,5.48683E+14,0,0,8064,127.8868103,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1216,2304,0,22.31642151,384,58876,0,2560,89600,8716
1960,28,0,128,600574848,128,-349.5,0,7.051957607,0,-31,2.812280893,3084.800049,7.051959038,7.052157402,0,2735.175049,480.0307312,0,0,2523.161621,2667.170654,-16.00102425,128,4735.696777,3260,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12672,0,0,0,12720,12740,0.0078336,32,0,976,41904,4188160,41392,3406,128,0,0,6608,14868,0,8,153582720,86800,4492,6068,179.0000916,17.06048012,73024,12049163.89,12540,256,3248,22400,22400,14376,12,5.48683E+14,2.34881E+11,0,19072,6899.200195,0,6617.600098,5.48683E+14,0,0,8064,127.8868103,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1376,2400,0,22.43360901,384,58552,0,2560,89600,8716
1960,20,0,128,600574848,128,-349.5,0,7.051957607,0,-31,2.812280893,3084.800049,7.051959038,7.052157402,0,2735.175049,480.0307312,0,0,2523.161621,2667.170654,-16.00102425,128,4735.696777,3260,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187391996,12672,0,0,0,12720,12740,0.0078336,32,0,976,41904,4188160,41392,3426,128,0,0,6624,14976,0,8,153551872,87040,4472,6068,179.0000916,17.06048012,73024,12049163.89,12540,256,3248,22400,22400,14376,12,5.48683E+14,2.34881E+11,0,18816,6899.200195,0,6617.600098,5.48683E+14,0,0,8064,127.7852478,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1376,2400,0,22.43360901,384,58552,0,2560,89600,8716
1964,20,0,128,600575104,128,-349.5,0,7.051957607,0,-31,1.874853969,3200,7.052158833,7.052157402,0,2735.175049,480.0307312,0,0,2523.161621,2667.170654,-16.00102425,128,4735.696777,3260,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183487996,12728,0,0,0,12720,12744,0.0078336,32,0,976,42400,4188160,41392,3476,128,0,0,6624,14960,0,8,153551872,87648,4296,6068,179.0000916,17.06048012,73024,12049163.89,12540,256,3248,22400,22400,14376,12,5.48683E+14,2.34881E+11,0,17280,6899.200195,0,6617.600098,5.48683E+14,0,0,8064,127.7852478,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1376,2400,0,22.69142342,384,58552,0,2560,89600,8716
1964,28,0,128,600575104,128,-349.5,0,7.052157402,0,-31,1.874853969,3200,7.052158833,7.052290916,0,2735.175049,480.0307312,0,0,2523.161621,2667.170654,-16.00102425,128,4735.696777,3260,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183487996,12728,0,0,0,12704,12744,0.0078336,32,0,976,42400,4191232,42064,3494,128,0,0,6632,14852,0,8,153520896,87840,4276,6068,179.0000916,17.06048012,71536,12049163.89,12612,256,3248,22400,22400,17204,20,5.48683E+14,2.34881E+11,0,17024,6899.200195,0,6617.600098,5.48683E+14,0,0,8064,127.8633728,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1600,2304,0,22.69142342,384,58148,0,2560,89600,8696
1964,28,0,128,600575104,128,-349.5,0,7.052157402,0,-31,1.874853969,3200,7.052158833,7.052290916,0,2735.175049,480.0307312,0,0,2523.161621,2667.170654,-16.00102425,128,4735.696777,3260,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183487996,12796,0,0,0,12704,12768,0.0078336,48,0,976,42704,4191232,42064,3490,128,0,0,6632,14780,0,8,153520896,87808,4340,6068,179.0000916,17.06048012,71536,12049163.89,12612,256,3248,22400,22400,17204,20,5.48683E+14,2.34881E+11,0,17536,6899.200195,0,6617.600098,5.48683E+14,0,0,8064,127.8633728,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1600,2304,0,22.61720276,384,58148,0,2560,89600,8696
1964,44,0,128,600575104,128,-349.5,0,7.052157402,0,-31,1.874853969,3200,7.052158833,7.052290916,0,2735.175049,480.0307312,0,0,2523.161621,2639.168945,2876.184082,128,4735.696777,3260,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183487996,12796,0,0,0,12704,12768,0.0078336,48,0,976,42704,4195328,42496,3520,128,0,0,6632,14640,0,8,153490048,88160,4244,6068,179.0000916,15.41689587,73352,12049163.89,12700,256,3252,22400,22400,19364,24,5.48683E+14,2.34881E+11,0,16768,6899.200195,0,6617.600098,5.48683E+14,0,0,8064,127.7852478,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1568,2368,0,22.61720276,384,57824,0,2560,89600,8696
1964,44,0,128,600575104,128,-349.5,0,7.052157402,0,-31,1.874853969,3200,7.052158833,7.052290916,0,2735.175049,480.0307312,0,0,2523.161621,2639.168945,2876.184082,128,4735.696777,3264,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214719996,12872,0,0,0,12704,12784,0.0078336,112,0,976,43280,4195328,42496,3532,128,0,0,6640,14604,0,8,153490048,88304,4224,6068,179.0000916,15.41689587,73352,12049163.89,12700,256,3252,22400,22400,19364,24,5.48683E+14,2.34881E+11,0,16512,6899.200195,0,6617.600098,5.48683E+14,0,0,8064,127.7852478,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1568,2368,0,22.79298592,384,57824,0,2560,89600,8696
1964,48,0,128,600575104,128,-349.5,0,7.052157402,0,-31,1.874853969,3200,7.052158833,7.052290916,0,2735.175049,480.0307312,0,0,2523.161621,2639.168945,2876.184082,128,4735.696777,3264,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214719996,12872,0,0,0,12704,12784,0.0078336,112,0,976,43280,4198400,42544,3544,128,0,0,6672,14516,0,8,153459200,88432,4212,6068,179.0000916,15.41689587,73576,12049163.89,12716,256,3252,22400,22400,21272,0,5.48683E+14,2.34881E+11,0,16384,6899.200195,0,6617.600098,5.48683E+14,0,0,8064,127.8086853,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1440,2336,0,22.79298592,384,57504,0,2560,89600,8696
1968,48,0,128,600575104,128,-349.5,0,7.052157402,0,-31,1.874853969,3200,7.052158833,7.052290916,0,2735.175049,480.0307312,0,0,2523.161621,2639.168945,2876.184082,128,4735.696777,3264,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183487996,12884,0,0,0,12704,12792,0.0078336,144,0,976,43696,4198400,42544,3562,128,0,0,6704,14464,0,8,153459200,88656,4156,6068,179.0000916,15.41689587,73576,12049163.89,12716,256,3252,22400,22400,21272,0,5.48683E+14,2.34881E+11,0,15872,6899.200195,0,6617.600098,5.48683E+14,0,0,8064,127.8086853,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1440,2336,0,22.84376717,384,57504,0,2560,89600,8696
1968,24,0,128,600575104,128,-349.5,0,7.052157402,0,-31,1.874853969,3200,7.052158833,7.052290916,0,2735.175049,480.0307312,0,0,2523.161621,2639.168945,2876.184082,128,4735.696777,3264,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183487996,12884,0,0,0,12704,12792,0.0078336,144,0,976,43696,4199424,42720,3562,128,0,0,6712,14428,0,8,153428352,88656,4188,6064,179.0000916,15.44812775,72984,12049163.89,12716,256,3252,22400,22400,22964,-8,5.48683E+14,2.34881E+11,0,16256,7104,0,4812.800293,5.48683E+14,0,0,8064,127.7071228,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12688,-1344,2464,0,22.84376717,384,57188,0,2560,89600,8696
1968,24,0,128,600575104,128,-349.5,0,7.052157402,0,-31,1.6248734,3315.199951,7.05229187,7.052290916,0,2735.175049,480.0307312,0,0,2523.161621,2639.168945,2876.184082,128,4735.696777,3264,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183487996,12976,0,0,0,12704,12772,0.0078336,176,0,976,43504,4199424,42720,3570,128,0,0,6728,14588,0,8,153428352,88752,4176,6064,179.0000916,15.44812775,72984,12049163.89,12716,256,3252,22400,22400,22964,-8,5.48683E+14,2.34881E+11,0,16128,7104,0,4812.800293,5.48683E+14,0,0,8064,127.7071228,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12696,-1344,2464,0,22.77345467,384,57188,0,2560,89600,8696
1968,48,0,128,600575104,128,-349.5,0,7.052290916,0,-31,1.6248734,3315.199951,7.05229187,7.052406311,0,2735.175049,480.0307312,0,0,2523.161621,2639.168945,2876.184082,128,4735.696777,3264,10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183487996,12976,0,0,0,12688,12772,0.0078336,176,0,980,43504,4201472,43072,3580,128,0,0,6744,14888,0,8,153397504,88864,4156,6064,179.1250916,15.44812775,72760,12049163.89,12788,256,3252,22400,22400,24412,16,5.48683E+14,2.34881E+11,0,15872,7104,0,4812.800293,5.48683E+14,0,0,8064,127.7852478,1280,0,0,0,0,0,768,7680,384,0,3968,0,0,26.53939056,3584,12696,-1376,2400,0,22.77345467,384,56876,0,2560,89600,8688
