ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
4312,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3270.400146,7.29497385,7.29497385,0,0,0,0,0,0,0,0,128,0,4592,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12684,0,0,0,12704,12648,0.0078336,112,0,4068,2656,4264960,2560,0,128,0,0,5456,12636,0,0,0,0,0,4524,81.50003815,0,71904,12049482.55,12632,896,4596,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,9766.400391,0,5632,5.48683E+14,0,0,8064,127.4414978,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4960,5568,0,27.42580032,384,57104,0,2560,89600,7864
4312,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3270.400146,7.29497385,7.29497385,0,0,0,0,0,0,0,0,128,0,4596,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12684,0,0,0,12704,12648,0.0078336,112,0,4068,2656,4264960,2560,0,128,0,0,5440,12636,0,0,0,0,0,4524,84.50003815,0,71904,12049482.55,12632,896,4596,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,9766.400391,0,5632,5.48683E+14,0,0,8064,127.6250916,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4960,5568,0,27.42580032,384,57104,0,2560,89600,7864
4312,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3270.400146,7.29497385,7.29497385,0,0,0,0,0,0,0,0,128,0,4596,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12684,0,0,0,12704,12648,0.0078336,112,0,4068,2672,4264960,2560,0,128,0,0,5440,12656,0,0,0,0,0,4528,84.50003815,0,78656,12049482.55,12632,896,4600,0,0,140,-4,5.48683E+14,2.34881E+11,0,-14464,9766.400391,0,5632,5.48683E+14,0,0,8064,127.6250916,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,5024,5792,0,27.42580032,384,56972,0,2560,89600,7864
4316,4,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3270.400146,7.29497385,7.29497385,0,2840.181885,480.0307312,128,0,2677.171387,1280.081909,3641.233154,128,639.9590454,4600,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12684,0,0,0,12704,12648,0.0078336,112,0,4068,2672,4264960,2560,0,128,0,0,5448,12620,0,0,0,0,0,4528,87.50003815,0,78656,12049482.55,12632,896,4600,0,0,140,-4,5.48683E+14,2.34881E+11,0,-14464,9766.400391,0,5632,5.48683E+14,0,0,8064,127.6758728,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,5024,5792,0,27.42580032,384,56972,0,2560,89600,7864
4316,4,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3270.400146,7.29497385,7.29497385,0,2840.181885,480.0307312,128,0,2677.171387,1280.081909,3641.233154,128,639.9590454,4600,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12684,0,0,0,12704,12648,0.0078336,112,0,4068,2672,4264960,2560,0,128,0,0,5440,12636,0,0,0,0,0,4528,87.50003815,0,74840,12049482.55,12652,896,4604,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,9766.400391,0,5632,5.48683E+14,0,0,8064,127.6758728,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4864,5664,0,27.42580032,384,56840,0,2560,89600,7864
4316,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3270.400146,7.29497385,7.29497385,0,2840.181885,480.0307312,128,0,2677.171387,1280.081909,3641.233154,128,639.9590454,4604,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12696,0,0,0,12704,12648,0.0078336,112,0,4068,2672,4264960,2560,0,128,0,0,5440,12636,0,0,0,0,0,4528,90.50004578,0,74840,12049482.55,12652,896,4604,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,9766.400391,0,5632,5.48683E+14,0,0,8064,127.7032166,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4864,5664,0,27.42580032,384,56840,0,2560,89600,7864
4316,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3270.400146,7.29497385,7.29497385,0,2840.181885,480.0307312,128,0,2677.171387,1280.081909,3641.233154,128,639.9590454,4604,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12696,0,0,0,12704,12648,0.0078336,112,0,4068,2672,4264960,2560,0,128,0,0,5440,12656,0,0,0,0,0,4532,90.50004578,0,73504,12049482.55,12632,896,4608,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7116.800293,0,5171.200195,5.48683E+14,0,0,8064,127.7032166,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4832,5664,0,27.42580032,384,56712,0,2560,89600,7864
4320,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3264,7.29497385,7.29497385,0,2840.181885,480.0307312,128,0,2677.171387,1280.081909,3641.233154,128,639.9590454,4608,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620736003,12636,0,0,0,12704,12648,0.0078336,48,0,4068,2624,4264960,2560,0,128,0,0,5440,12636,0,0,0,0,0,4532,93.50004578,0,73504,12049482.55,12632,896,4608,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7116.800293,0,5171.200195,5.48683E+14,0,0,8064,127.8321228,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4832,5664,0,27.42580032,384,56712,0,2560,89600,7864
4320,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3264,7.29497385,7.29497385,0,2840.181885,480.0307312,128,0,2677.171387,1280.081909,3641.233154,128,639.9590454,4608,7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620736003,12636,0,0,0,12688,12648,0.0078336,48,0,4076,2624,4265984,2560,0,128,0,0,5448,12656,0,0,0,0,0,4532,93.50004578,0,75432,12049482.55,12652,896,4612,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7116.800293,0,5171.200195,5.48683E+14,0,0,8064,127.8321228,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,5056,5600,0,27.42580032,384,56584,0,2560,89600,7872
4320,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3264,7.29497385,7.29497385,0,2840.181885,480.0307312,128,0,2677.171387,1280.081909,3641.233154,128,639.9590454,4612,7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558272004,12636,0,0,0,12688,12648,0.0078336,48,0,4076,2608,4265984,2560,0,128,0,0,5448,12656,0,0,0,0,0,4532,96.50004578,0,75432,12049482.55,12652,896,4612,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7116.800293,0,5171.200195,5.48683E+14,0,0,8064,127.5977478,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,5056,5600,0,27.42580032,384,56584,0,2560,89600,7872
4320,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3264,7.29497385,7.29497385,0,2840.181885,480.0307312,128,0,2677.171387,1280.081909,3641.233154,128,639.9590454,4612,7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558272004,12636,0,0,0,12688,12648,0.0078336,48,0,4076,2608,4265984,2560,0,128,0,0,5448,12672,0,0,0,0,0,4536,96.50004578,0,74576,12049482.55,12616,896,4612,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7116.800293,0,5171.200195,5.48683E+14,0,0,8064,127.5977478,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4896,5600,0,27.42580032,384,56456,0,3456,89600,7872
4320,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3264,7.29497385,7.29497385,0,2829.181152,480.0307312,128,0,2683.171875,1280.081909,3966.253906,128,639.9590454,4616,7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558272004,12636,0,0,0,12688,12648,0.0078336,48,0,4076,2608,4265984,2560,0,128,0,0,5440,12636,0,0,0,0,0,4536,99.50004578,0,74576,12049482.55,12616,896,4612,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7116.800293,0,5171.200195,5.48683E+14,0,0,8064,127.6758728,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4896,5600,0,27.42580032,384,56456,0,3456,89600,7872
4320,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3264,7.29497385,7.29497385,0,2829.181152,480.0307312,128,0,2683.171875,1280.081909,3966.253906,128,639.9590454,4616,7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558272004,12636,0,0,0,12688,12648,0.0078336,48,0,4076,2608,4265984,2560,0,128,0,0,5432,12636,0,0,0,0,0,4536,99.50004578,0,74096,12049482.55,12652,896,4616,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7116.800293,0,5171.200195,5.48683E+14,0,0,8064,127.6758728,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4896,5696,0,27.42580032,384,56332,0,3456,89600,7872
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3264,7.29497385,7.29497385,0,2829.181152,480.0307312,128,0,2683.171875,1280.081909,3966.253906,128,639.9590454,4620,7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620736003,12636,0,0,0,12688,12648,0.0078336,32,0,4076,2592,4265984,2560,0,128,0,0,5448,12636,0,0,0,0,0,4536,102.5000458,0,74096,12049482.55,12652,896,4616,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7116.800293,0,5171.200195,5.48683E+14,0,0,8064,127.6250916,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4896,5696,0,27.42580032,384,56332,0,3456,89600,7872
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3264,7.29497385,7.29497385,0,2829.181152,480.0307312,128,0,2683.171875,1280.081909,3966.253906,128,639.9590454,4620,7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620736003,12636,0,0,0,12688,12648,0.0078336,32,0,4076,2592,4265984,2560,0,128,0,0,5456,12656,0,0,0,0,0,4536,102.5000458,0,74576,12049482.55,12632,896,4620,0,0,140,-4,5.48683E+14,2.34881E+11,0,-14464,7244.800293,0,4211.200195,5.48683E+14,0,0,8064,127.6250916,1280,0,0,0,0,0,768,7936,256,0,3968,0,0,27.89798355,0,12648,4928,5728,0,27.42580032,384,56212,0,3456,89600,7872
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2829.181152,480.0307312,128,0,2683.171875,1280.081909,3966.253906,128,639.9590454,4620,7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12636,0,0,0,12688,12648,0.0078336,48,0,4076,2608,4265984,2560,0,128,0,0,5440,12636,0,0,0,0,0,4536,105.5000534,0,74576,12049482.55,12632,896,4620,0,0,140,-4,5.48683E+14,2.34881E+11,0,-14464,7244.800293,13464,4211.200195,5.48683E+14,0,0,8064,127.8829041,1280,0,0,0,0,0,640,7936,256,0,3968,0,0,27.89798355,0,12648,4928,5728,0,27.42580032,384,56212,0,3456,89600,7872
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2829.181152,480.0307312,128,0,2683.171875,1280.081909,3966.253906,128,639.9590454,4620,7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12636,0,0,0,12688,12648,0.0078336,48,0,4076,2608,4265984,2560,0,128,0,0,5440,12620,0,0,0,0,0,4536,105.5000534,0,74576,12049482.56,12632,896,4624,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7244.800293,13464,4211.200195,5.48683E+14,0,0,8064,127.8829041,1280,0,0,0,0,0,640,7936,256,0,3968,0,0,27.89798355,0,12648,4896,5728,0,27.42580032,384,56092,0,3456,89600,7872
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2829.181152,480.0307312,128,0,2683.171875,1280.081909,3966.253906,128,639.9590454,4628,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12636,0,0,17672,13328,12648,0.0078336,48,0,4080,2608,4265984,2560,0,128,0,0,5440,12656,0,0,0,0,0,4536,108.5000534,0,74576,12049482.56,12632,896,4624,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7244.800293,13464,4211.200195,5.48683E+14,0,0,8064,127.5430603,1280,0,0,0,0,0,640,7936,256,0,3968,0,0,27.89798355,0,12648,4896,5728,0,27.42580032,384,56092,0,3456,89600,7876
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2829.181152,480.0307312,128,0,2683.171875,1280.081909,3966.253906,128,639.9590454,4628,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12636,0,0,17672,13328,12648,0.0078336,48,0,4080,2608,4265984,2560,0,128,0,0,5440,12656,0,0,0,0,0,4536,108.5000534,0,74576,12049482.56,12632,896,4628,0,0,140,-4,5.48683E+14,2.34881E+11,0,-14464,7244.800293,13464,4211.200195,5.48683E+14,0,0,8064,127.5430603,1280,0,0,0,0,0,640,7936,256,0,3968,0,0,27.89798355,0,12648,4960,5760,0,27.42580032,384,55972,0,3456,89600,7876
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2824.180664,480.0307312,128,0,2696.172607,1280.081909,3988.255371,128,639.9590454,4628,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12636,0,0,17672,13328,12648,0.0078336,48,0,4080,2608,4265984,2560,0,128,0,0,5432,12636,0,0,0,0,0,4536,111.5000534,0,74576,12049482.56,12632,896,4628,0,0,140,-4,5.48683E+14,2.34881E+11,0,-14464,7244.800293,13464,4211.200195,5.48683E+14,0,0,8064,127.5196228,1280,0,0,0,0,0,640,7936,256,0,3968,0,0,27.89798355,0,12648,4960,5760,0,27.42580032,384,55972,0,3456,89600,7876
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2824.180664,480.0307312,128,0,2696.172607,1280.081909,3988.255371,128,639.9590454,4628,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562175989,12636,0,0,17672,13328,12648,0.0078336,48,0,4080,2608,4265984,2560,0,128,0,0,5448,12656,0,0,0,0,0,4536,111.5000534,0,74576,12049482.56,12652,896,4632,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7244.800293,13464,4211.200195,5.48683E+14,0,0,8064,127.5196228,1280,0,0,0,0,0,640,7936,256,0,3968,0,0,27.89798355,0,12648,4832,5632,0,27.42580032,384,55856,0,3456,89600,7876
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2824.180664,480.0307312,128,0,2696.172607,1280.081909,3988.255371,128,639.9590454,4632,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558272004,12636,0,0,17672,13328,12648,0.0078336,48,0,4080,2608,4265984,2560,0,128,0,0,5440,12672,0,0,0,0,0,4536,114.5000534,0,74576,12049482.56,12652,896,4632,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7244.800293,13464,4211.200195,5.48683E+14,0,0,8064,127.5977478,1280,0,0,0,0,0,640,7936,256,0,3968,0,0,27.89798355,0,12648,4832,5632,0,27.42580032,384,55856,0,3456,89600,7876
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2824.180664,480.0307312,128,0,2696.172607,1280.081909,3988.255371,128,639.9590454,4632,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558272004,12636,0,0,17672,13328,12648,0.0078336,48,0,4080,2608,4265984,2560,0,128,0,0,5448,12620,0,0,0,0,0,4536,114.5000534,0,74576,12049482.56,12652,896,4636,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,7244.800293,13464,4211.200195,5.48683E+14,0,0,8064,127.5977478,1280,0,0,0,0,0,640,7936,256,0,3968,0,0,27.89798355,0,12648,5056,5600,0,27.42580032,384,55740,0,3456,89600,7876
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2824.180664,480.0307312,128,0,2696.172607,1280.081909,3988.255371,128,639.9590454,4636,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620736003,12636,0,0,17672,13328,12648,0.0078336,48,0,4080,2608,4265984,2560,0,128,0,0,5440,12636,0,0,0,0,0,4536,117.5000534,0,74576,12049482.56,12652,896,4636,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,6988.800293,13464,4083.199951,5.48683E+14,0,0,8064,127.6758728,1280,0,0,0,0,0,640,7936,256,0,3968,0,0,27.89798355,0,12648,5056,5600,0,27.42580032,384,55740,0,3456,89600,7876
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2824.180664,480.0307312,128,0,2696.172607,1280.081909,3988.255371,128,639.9590454,4636,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620736003,12636,0,0,17672,13328,12648,0.0078336,48,0,4080,2608,4265984,2560,0,128,0,0,5448,12656,0,0,0,0,0,4540,117.5000534,0,74616,12049482.56,12652,896,4636,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,6988.800293,13520,4083.199951,5.48683E+14,0,0,8064,127.6758728,1280,0,0,0,0,0,1536,7936,256,0,3968,0,0,27.89798355,0,12648,4832,5664,0,27.42580032,384,55624,0,3456,89600,7876
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2824.180664,480.0307312,128,0,2696.172607,1280.081909,3988.255371,128,639.9590454,4640,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620736003,12636,0,0,17592,13328,12648,0.0078336,48,0,4080,2608,4265984,2560,0,128,0,0,5448,12656,0,0,0,0,0,4540,120.500061,0,74616,12049482.56,12652,896,4636,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,6988.800293,13520,4083.199951,5.48683E+14,0,0,8064,127.4414978,1280,0,0,0,0,0,1536,7936,256,0,3968,0,0,27.89798355,0,12648,4832,5664,0,27.42580032,384,55624,0,3456,89600,7876
4324,0,1024,128,608564864,128,-349.5,0,7.29497385,0,-31,0,3257.600098,7.29497385,7.29497385,0,2824.180664,480.0307312,128,0,2696.172607,1280.081909,3988.255371,128,639.9590454,4640,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620736003,12636,0,0,17592,13328,12648,0.0078336,48,0,4080,2608,4265984,2560,0,128,0,0,5456,12656,0,0,0,0,0,4540,120.500061,0,74760,12049482.56,12652,896,4640,0,0,144,-4,5.48683E+14,2.34881E+11,0,-14464,6988.800293,13520,4083.199951,5.48683E+14,0,0,8064,127.4414978,1280,0,0,0,0,0,1536,7936,256,0,3968,0,0,27.89798355,0,12648,4896,5664,0,27.42580032,384,55512,0,3456,89600,7876
